,reward_sum,n_dest_reached,last_dest_fail,last_penalty,len_qvals,alpha,gamma
86,2181.5,98,18,99,40,0.0,0.1
87,2173.0,100,-1,99,46,0.0,0.1
88,2127.0,98,60,97,43,0.0,0.1
89,2200.0,99,1,92,45,0.0,0.1
90,2181.0,97,50,98,45,0.0,0.1
91,2182.0,100,-1,98,48,0.0,0.1
92,2261.5,96,86,93,35,0.0,0.1
93,2256.0,98,22,93,37,0.0,0.1
94,2162.0,96,31,99,42,0.0,0.1
95,2157.5,98,14,99,41,0.0,0.1
96,2214.5,98,9,100,38,0.0,0.1
97,2277.0,97,55,100,43,0.0,0.1
98,2227.0,98,93,100,39,0.0,0.1
99,2201.0,98,78,100,47,0.0,0.1
0,2153.5,97,67,100,37,0.0,0.2
1,2179.0,99,54,96,44,0.0,0.2
2,2334.0,97,46,95,52,0.0,0.2
3,2205.0,96,99,99,45,0.0,0.2
4,2215.5,97,99,99,37,0.0,0.2
5,2093.0,93,91,95,44,0.0,0.2
6,2192.0,98,55,98,46,0.0,0.2
7,2241.5,98,95,100,36,0.0,0.2
8,2311.5,99,2,99,40,0.0,0.2
9,2209.5,99,2,100,43,0.0,0.2
10,2253.5,98,65,100,48,0.0,0.2
11,2374.5,97,76,100,32,0.0,0.2
12,2235.0,96,26,99,47,0.0,0.2
13,2193.5,96,73,99,48,0.0,0.2
14,2308.0,99,1,100,44,0.0,0.2
15,2281.5,97,89,100,42,0.0,0.2
16,2249.0,99,3,100,50,0.0,0.2
17,2363.0,99,29,99,52,0.0,0.2
18,2239.5,97,42,100,41,0.0,0.2
19,2328.5,97,98,99,50,0.0,0.2
20,2192.0,97,94,100,43,0.0,0.2
21,2193.5,99,3,99,43,0.0,0.2
22,2363.0,96,98,98,43,0.0,0.2
23,2242.0,99,80,99,40,0.0,0.2
24,2076.5,99,69,100,49,0.0,0.2
25,2243.5,99,22,100,45,0.0,0.2
26,2270.0,95,77,99,38,0.0,0.2
27,2212.5,100,-1,100,44,0.0,0.2
28,2315.0,99,1,99,45,0.0,0.2
29,2218.0,100,-1,97,41,0.0,0.2
30,2212.5,98,83,100,35,0.0,0.2
31,2321.0,98,15,100,46,0.0,0.2
32,2236.5,98,47,100,47,0.0,0.2
33,2251.0,97,33,99,36,0.0,0.2
34,2238.5,96,63,97,47,0.0,0.2
35,2229.5,97,80,100,41,0.0,0.2
36,2191.5,98,6,98,44,0.0,0.2
37,2284.5,100,-1,98,51,0.0,0.2
38,2268.5,100,-1,99,38,0.0,0.2
39,2176.5,98,14,99,45,0.0,0.2
40,2315.0,96,77,100,35,0.0,0.2
41,2267.0,99,1,97,44,0.0,0.2
42,2186.5,98,90,99,48,0.0,0.2
43,2216.5,97,85,95,48,0.0,0.2
44,2229.5,97,86,99,36,0.0,0.2
45,2144.5,94,95,97,40,0.0,0.2
46,2136.5,97,28,100,38,0.0,0.2
47,2257.5,96,43,100,45,0.0,0.2
48,2245.0,97,67,98,41,0.0,0.2
49,2311.0,99,6,98,43,0.0,0.2
50,2220.0,98,2,100,34,0.0,0.2
51,2171.5,97,83,100,42,0.0,0.2
52,2270.5,98,3,93,37,0.0,0.2
53,2173.5,98,49,100,47,0.0,0.2
54,2177.5,94,76,100,44,0.0,0.2
55,2309.0,96,42,92,45,0.0,0.2
56,2204.5,99,7,100,39,0.0,0.2
57,2290.0,98,11,98,45,0.0,0.2
58,2334.5,96,45,99,46,0.0,0.2
59,2167.0,97,44,100,43,0.0,0.2
60,2235.0,100,-1,96,37,0.0,0.2
61,2294.5,95,63,100,40,0.0,0.2
62,2219.5,93,95,97,47,0.0,0.2
63,2266.0,96,91,100,50,0.0,0.2
64,2233.0,97,83,99,46,0.0,0.2
65,2218.0,98,15,99,42,0.0,0.2
66,2183.5,99,6,99,44,0.0,0.2
67,2250.5,97,76,99,46,0.0,0.2
68,2351.5,97,37,100,46,0.0,0.2
69,2224.0,98,62,100,42,0.0,0.2
70,2151.0,99,21,97,47,0.0,0.2
71,2218.5,99,16,99,42,0.0,0.2
72,2266.0,100,-1,100,34,0.0,0.2
73,2234.5,98,26,99,44,0.0,0.2
74,2279.5,98,15,99,41,0.0,0.2
75,2152.0,99,25,96,42,0.0,0.2
76,2268.0,98,59,97,45,0.0,0.2
77,2195.5,97,10,100,42,0.0,0.2
78,2193.0,98,25,99,44,0.0,0.2
79,2280.0,99,1,97,41,0.0,0.2
80,2191.0,98,68,100,46,0.0,0.2
81,2360.5,99,3,100,40,0.0,0.2
82,2230.5,96,77,100,37,0.0,0.2
83,2150.0,98,5,100,47,0.0,0.2
84,2263.0,98,70,100,35,0.0,0.2
85,2199.0,99,13,100,39,0.0,0.2
86,2235.0,98,13,100,50,0.0,0.2
87,2291.5,96,87,100,50,0.0,0.2
88,2197.0,99,58,94,39,0.0,0.2
89,2309.5,100,-1,100,39,0.0,0.2
90,2162.0,98,68,99,47,0.0,0.2
91,2213.0,99,1,97,38,0.0,0.2
92,2102.0,95,100,100,39,0.0,0.2
93,2175.0,99,1,99,35,0.0,0.2
94,2319.5,100,-1,98,41,0.0,0.2
95,2239.0,99,6,100,38,0.0,0.2
96,2284.0,98,87,94,44,0.0,0.2
97,2246.5,100,-1,100,33,0.0,0.2
98,2257.0,98,68,96,36,0.0,0.2
99,2267.0,100,-1,99,34,0.0,0.2
0,2242.0,99,1,100,36,0.0,0.3
1,2397.5,96,95,100,50,0.0,0.3
2,2178.0,97,84,100,38,0.0,0.3
3,2275.0,98,4,100,43,0.0,0.3
4,2505.0,100,-1,100,43,0.0,0.3
5,2487.5,97,92,100,48,0.0,0.3
6,2296.0,97,29,94,46,0.0,0.3
7,2264.0,100,-1,100,37,0.0,0.3
8,2417.5,94,78,100,42,0.0,0.3
9,2304.5,96,78,100,41,0.0,0.3
10,2189.5,100,-1,100,40,0.0,0.3
11,2209.0,97,26,99,43,0.0,0.3
12,2296.0,96,31,100,49,0.0,0.3
